114,33833201789001
114,33833201789001
114,33833201789001
114,33833201789001
125,32895261242284
125,62947774451916
125,62947774451916
125,62947774451916
125,62947774451916
125,62947774451916
105,71252262235892
104,84871171055516
104,84871171055516
104,84871171055516
104,84871171055516
103,531032933385
103,531032933385
103,531032933385
103,531032933385
103,531032933385
103,531032933385
103,531032933385
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
105,01119824834663
86,73173776303247
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
91,28740942133044
87,65172643292507
87,65172643292507
87,65172643292507
87,65172643292507
87,65172643292507
87,65172643292507
82,27341264659522
82,27341264659522
82,27341264659522
82,27341264659522
82,27341264659522
 
